ComputerTime,FixType,Latitude (dd),Longitude (dd),Satellites,Altitude (m),HDOP,Course (°True N),Speed (km/h),UTCDate,UTCTime
2024-01-17T12:09:13.548,2,42.29956,-71.351735,7,66.4,1.71,239.71,0.33336,17-Jan-2024,17:09:13
2024-01-17T12:09:14.603,2,42.29956,-71.3517366666667,7,66.4,1.71,258.19,0.463,17-Jan-2024,17:09:14
2024-01-17T12:09:15.551,2,42.2995583333333,-71.3517383333333,7,66.4,1.71,234.36,0.61116,17-Jan-2024,17:09:15
2024-01-17T12:09:16.557,2,42.2995583333333,-71.3517383333333,7,66.4,1.71,222.04,0.25928,17-Jan-2024,17:09:16
2024-01-17T12:09:17.766,2,42.2995583333333,-71.3517383333333,7,66.4,1.71,356.19,0.33336,17-Jan-2024,17:09:17
2024-01-17T12:09:18.602,2,42.2995583333333,-71.3517383333333,7,66.4,1.71,1.52,0.11112,17-Jan-2024,17:09:18
2024-01-17T12:09:19.621,2,42.2995583333333,-71.3517383333333,7,66.4,1.71,169.99,0.12964,17-Jan-2024,17:09:19
2024-01-17T12:09:20.547,2,42.2995583333333,-71.3517383333333,7,66.4,1.71,189.38,0.3704,17-Jan-2024,17:09:20
2024-01-17T12:09:21.547,2,42.2995583333333,-71.35174,7,66.4,1.71,201.86,0.11112,17-Jan-2024,17:09:21
2024-01-17T12:09:22.754,2,42.2995566666667,-71.35174,7,66.4,1.71,136.53,0.31484,17-Jan-2024,17:09:22
2024-01-17T12:09:23.609,2,42.2995566666667,-71.3517383333333,7,66.4,1.71,314.59,0.05556,17-Jan-2024,17:09:23
2024-01-17T12:09:24.576,2,42.2995566666667,-71.35174,7,66.4,1.71,340.06,0.59264,17-Jan-2024,17:09:24
2024-01-17T12:09:25.604,2,42.2995583333333,-71.35174,7,66.4,1.71,20.49,0.90748,17-Jan-2024,17:09:25
2024-01-17T12:09:26.599,2,42.29956,-71.3517383333333,7,66.4,1.71,351.07,1.03712,17-Jan-2024,17:09:26
2024-01-17T12:09:27.759,2,42.2995633333333,-71.35174,7,66.4,1.71,340.25,1.61124,17-Jan-2024,17:09:27
2024-01-17T12:09:28.606,2,42.29957,-71.3517433333333,7,66.6,1.7,352.87,1.44456,17-Jan-2024,17:09:28
2024-01-17T12:09:29.574,2,42.29958,-71.3517433333333,7,66.6,1.71,359.47,1.68532,17-Jan-2024,17:09:29
2024-01-17T12:09:30.565,2,42.2995833333333,-71.351745,7,66.5,1.71,357.92,1.61124,17-Jan-2024,17:09:30
2024-01-17T12:09:31.631,2,42.2995916666667,-71.351745,7,66.5,1.71,349.11,1.68532,17-Jan-2024,17:09:31
2024-01-17T12:09:32.788,2,42.2995966666667,-71.3517466666667,7,66.4,1.71,345.39,1.7594,17-Jan-2024,17:09:32
2024-01-17T12:09:33.550,2,42.2996,-71.35175,7,66.4,1.71,332.69,1.42604,17-Jan-2024,17:09:33
2024-01-17T12:09:34.537,2,42.299605,-71.3517516666667,7,66.4,1.7,323.77,1.40752,17-Jan-2024,17:09:34
2024-01-17T12:09:35.616,2,42.299605,-71.35175,7,66.3,1.7,322.26,0.7408,17-Jan-2024,17:09:35
2024-01-17T12:09:36.553,2,42.2996133333333,-71.3517466666667,7,66.3,1.7,338.94,0.77784,17-Jan-2024,17:09:36
2024-01-17T12:09:37.773,2,42.2996183333333,-71.3517483333333,7,66.7,1.7,341.13,0.5556,17-Jan-2024,17:09:37
2024-01-17T12:09:38.535,2,42.2996283333333,-71.351745,7,67,1.7,18.57,0.463,17-Jan-2024,17:09:38
2024-01-17T12:09:39.609,2,42.2996283333333,-71.3517433333333,6,66.9,1.77,54,0.3704,17-Jan-2024,17:09:39
2024-01-17T12:09:40.620,2,42.29963,-71.3517433333333,7,66.9,1.7,30.49,0.31484,17-Jan-2024,17:09:40
2024-01-17T12:09:41.526,2,42.29963,-71.3517416666667,7,66.9,1.7,151.6,0.0926,17-Jan-2024,17:09:41
2024-01-17T12:09:42.759,2,42.29963,-71.3517416666667,7,66.9,1.7,329.63,0.68524,17-Jan-2024,17:09:42
2024-01-17T12:09:43.564,2,42.2996316666667,-71.3517433333333,7,66.9,1.7,67.79,0.53708,17-Jan-2024,17:09:43
2024-01-17T12:09:44.589,2,42.2996333333333,-71.3517416666667,7,66.9,1.7,356.68,0.61116,17-Jan-2024,17:09:44
2024-01-17T12:09:45.508,2,42.299635,-71.3517416666667,7,66.9,1.7,37.28,0.44448,17-Jan-2024,17:09:45
2024-01-17T12:09:46.551,2,42.299635,-71.35174,7,66.9,1.7,43.59,0.90748,17-Jan-2024,17:09:46
2024-01-17T12:09:47.754,2,42.2996383333333,-71.3517383333333,6,66.9,1.77,352.01,2.81504,17-Jan-2024,17:09:47
2024-01-17T12:09:48.592,2,42.2996433333333,-71.3517416666667,6,66.8,1.85,344.83,2.57428,17-Jan-2024,17:09:48
2024-01-17T12:09:49.602,2,42.2996633333333,-71.3517333333333,7,66.9,1.7,2.54,2.38908,17-Jan-2024,17:09:49
2024-01-17T12:09:50.549,2,42.29967,-71.3517416666667,7,67.2,1.7,7.09,2.01868,17-Jan-2024,17:09:50
2024-01-17T12:09:51.554,2,42.29968,-71.3517416666667,7,67.3,1.7,24.4,2.09276,17-Jan-2024,17:09:51
2024-01-17T12:09:52.816,2,42.2996933333333,-71.35175,6,67.5,1.76,357.24,2.66688,17-Jan-2024,17:09:52
2024-01-17T12:09:53.548,2,42.2996983333333,-71.3517633333333,6,67.7,1.85,359.36,2.315,17-Jan-2024,17:09:53
2024-01-17T12:09:54.566,2,42.2997066666667,-71.35177,7,67.8,1.7,7.03,2.37056,17-Jan-2024,17:09:54
2024-01-17T12:09:55.540,2,42.2997083333333,-71.351785,6,67.9,1.85,349.19,2.5002,17-Jan-2024,17:09:55
2024-01-17T12:09:56.612,2,42.2997116666667,-71.3518033333333,7,68.2,1.7,346.5,2.44464,17-Jan-2024,17:09:56
2024-01-17T12:09:57.757,2,42.2997033333333,-71.3518216666667,6,68.3,1.85,357.99,1.59272,17-Jan-2024,17:09:57
2024-01-17T12:09:58.543,2,42.299705,-71.3518283333333,7,68.3,1.7,5.87,1.2964,17-Jan-2024,17:09:58
2024-01-17T12:09:59.563,2,42.29971,-71.3518366666667,7,68.4,1.7,16.53,1.44456,17-Jan-2024,17:09:59
2024-01-17T12:10:00.536,2,42.29972,-71.3518616666667,6,69,1.76,28.46,1.72236,17-Jan-2024,17:10:00
2024-01-17T12:10:01.563,2,42.2997183333333,-71.351875,6,69.1,1.76,22.78,1.33344,17-Jan-2024,17:10:01
2024-01-17T12:10:02.812,2,42.2997066666667,-71.3518933333333,6,69.1,1.76,38.3,0.6482,17-Jan-2024,17:10:02
2024-01-17T12:10:03.594,2,42.299705,-71.3519016666667,6,69.5,1.76,29.49,0.50004,17-Jan-2024,17:10:03
2024-01-17T12:10:04.554,2,42.2996933333333,-71.351925,7,69.7,1.69,76.93,0.35188,17-Jan-2024,17:10:04
2024-01-17T12:10:05.610,2,42.29969,-71.3519366666667,7,70,1.69,126.91,0.29632,17-Jan-2024,17:10:05
2024-01-17T12:10:06.572,2,42.29969,-71.351935,6,69.9,1.76,226.14,0.22224,17-Jan-2024,17:10:06
2024-01-17T12:10:07.768,2,42.29969,-71.3519366666667,7,69.9,1.69,210.97,0.24076,17-Jan-2024,17:10:07
2024-01-17T12:10:08.603,2,42.2996883333333,-71.3519366666667,7,69.9,1.69,138.32,0.35188,17-Jan-2024,17:10:08
2024-01-17T12:10:09.608,2,42.2996883333333,-71.3519366666667,7,69.8,1.69,94.05,0.51856,17-Jan-2024,17:10:09
2024-01-17T12:10:10.613,2,42.2996883333333,-71.351935,7,69.8,1.69,95.4,0.31484,17-Jan-2024,17:10:10
2024-01-17T12:10:11.556,2,42.2996883333333,-71.3519333333333,7,69.8,1.69,193.66,0.79636,17-Jan-2024,17:10:11
2024-01-17T12:10:12.761,2,42.2996866666667,-71.351935,7,69.8,1.69,184.11,0.61116,17-Jan-2024,17:10:12
2024-01-17T12:10:13.603,2,42.299685,-71.351935,7,69.8,1.69,164.66,0.5556,17-Jan-2024,17:10:13
2024-01-17T12:10:14.549,2,42.2996833333333,-71.351935,7,69.8,1.69,129.83,0.85192,17-Jan-2024,17:10:14
2024-01-17T12:10:15.537,2,42.2996816666667,-71.3519333333333,7,69.8,1.69,143.46,0.926,17-Jan-2024,17:10:15
2024-01-17T12:10:16.526,2,42.29968,-71.3519316666667,7,69.8,1.69,148.84,0.62968,17-Jan-2024,17:10:16
2024-01-17T12:10:17.822,2,42.2996783333333,-71.35193,7,69.8,1.69,150.61,0.79636,17-Jan-2024,17:10:17
2024-01-17T12:10:18.550,2,42.2996766666667,-71.35193,7,69.8,1.69,146.98,0.94452,17-Jan-2024,17:10:18
2024-01-17T12:10:19.565,2,42.299675,-71.3519283333333,7,69.8,1.68,149.76,0.88896,17-Jan-2024,17:10:19
2024-01-17T12:10:20.545,2,42.2996733333333,-71.3519266666667,7,69.8,1.68,175.08,1.46308,17-Jan-2024,17:10:20
2024-01-17T12:10:21.533,2,42.2996716666667,-71.3519316666667,7,69.7,1.68,187.75,1.40752,17-Jan-2024,17:10:21
2024-01-17T12:10:22.762,2,42.2996683333333,-71.3519333333333,7,69.6,1.69,186.56,1.50012,17-Jan-2024,17:10:22
2024-01-17T12:10:23.593,2,42.299665,-71.3519416666667,7,69.6,1.68,198.64,1.88904,17-Jan-2024,17:10:23
2024-01-17T12:10:24.602,2,42.2996616666667,-71.3519466666667,7,69.6,1.68,210.5,2.01868,17-Jan-2024,17:10:24
2024-01-17T12:10:25.549,2,42.299655,-71.3519533333333,7,69.6,1.68,210.72,1.98164,17-Jan-2024,17:10:25
2024-01-17T12:10:26.606,2,42.299655,-71.3519533333333,7,69.6,1.68,208.88,1.68532,17-Jan-2024,17:10:26
2024-01-17T12:10:27.750,2,42.2996466666667,-71.3519583333333,7,69.4,1.68,210.2,1.92608,17-Jan-2024,17:10:27
2024-01-17T12:10:28.523,2,42.29964,-71.3519616666667,7,69.4,1.68,208.09,2.01868,17-Jan-2024,17:10:28
2024-01-17T12:10:29.563,2,42.2996366666667,-71.3519666666667,7,69.6,1.68,206.12,1.98164,17-Jan-2024,17:10:29
2024-01-17T12:10:30.595,2,42.2996333333333,-71.3519733333333,7,69.7,1.68,207.31,2.0372,17-Jan-2024,17:10:30
2024-01-17T12:10:31.529,2,42.2996266666667,-71.351975,7,69.9,1.68,203.39,2.20388,17-Jan-2024,17:10:31
2024-01-17T12:10:32.811,2,42.299625,-71.35198,7,70.1,1.68,203.5,2.1298,17-Jan-2024,17:10:32
2024-01-17T12:10:33.608,2,42.2996416666667,-71.3519966666667,7,70.4,1.68,229.34,1.6668,17-Jan-2024,17:10:33
2024-01-17T12:10:34.595,2,42.2996383333333,-71.351995,7,70.7,1.68,209.38,1.40752,17-Jan-2024,17:10:34
2024-01-17T12:10:35.527,2,42.2996416666667,-71.3520016666667,7,70.8,1.68,225.83,1.37048,17-Jan-2024,17:10:35
2024-01-17T12:10:36.518,2,42.29964,-71.352015,7,71,1.68,237.86,1.87052,17-Jan-2024,17:10:36
2024-01-17T12:10:37.734,2,42.2996433333333,-71.3520183333333,7,71.2,1.68,220.65,1.35196,17-Jan-2024,17:10:37
2024-01-17T12:10:38.606,2,42.299645,-71.3520266666667,7,71.4,1.68,214.44,1.37048,17-Jan-2024,17:10:38
2024-01-17T12:10:39.536,2,42.2996466666667,-71.3520383333333,7,71.4,1.68,238.81,1.77792,17-Jan-2024,17:10:39
2024-01-17T12:10:40.525,2,42.2996483333333,-71.352045,7,71.4,1.68,241.2,1.53716,17-Jan-2024,17:10:40
2024-01-17T12:10:41.555,2,42.2996383333333,-71.3520466666667,7,71.4,1.68,231.04,1.79644,17-Jan-2024,17:10:41
2024-01-17T12:10:42.748,2,42.2996316666667,-71.3520533333333,7,71.5,1.68,218.84,1.98164,17-Jan-2024,17:10:42
2024-01-17T12:10:43.555,2,42.2996266666667,-71.3520583333333,7,71.5,1.68,206.93,2.07424,17-Jan-2024,17:10:43
2024-01-17T12:10:44.530,2,42.299615,-71.35206,7,71.7,1.68,186.59,2.29648,17-Jan-2024,17:10:44
2024-01-17T12:10:45.570,2,42.2996083333333,-71.35206,7,71.9,1.68,183.69,2.14832,17-Jan-2024,17:10:45
2024-01-17T12:10:46.526,2,42.2995983333333,-71.3520616666667,7,72,1.68,183.49,2.29648,17-Jan-2024,17:10:46
2024-01-17T12:10:47.818,2,42.29959,-71.352065,7,72.1,1.67,184.69,2.25944,17-Jan-2024,17:10:47
2024-01-17T12:10:48.604,2,42.29959,-71.35208,7,72.2,1.68,192.67,2.09276,17-Jan-2024,17:10:48
2024-01-17T12:10:49.610,2,42.2996016666667,-71.3520766666667,8,72.2,1.02,199.95,0.96304,17-Jan-2024,17:10:49
2024-01-17T12:10:50.252,2,42.2995983333333,-71.3520733333333,8,72.3,1.02,166.82,0.75932,17-Jan-2024,17:10:50
2024-01-17T12:10:51.255,2,42.2996033333333,-71.35207,8,72.3,1.03,84.98,0.24076,17-Jan-2024,17:10:51
2024-01-17T12:10:52.457,2,42.2995966666667,-71.35207,8,72.4,1.02,135.08,0.07408,17-Jan-2024,17:10:52
2024-01-17T12:10:53.260,2,42.2995966666667,-71.35207,7,72.4,1.15,84.58,0.85192,17-Jan-2024,17:10:53
2024-01-17T12:10:54.270,2,42.2995966666667,-71.3520666666667,8,72.4,1.02,83.57,0.96304,17-Jan-2024,17:10:54
2024-01-17T12:10:55.268,2,42.2995966666667,-71.3520633333333,8,72.4,1.02,30.07,1.55568,17-Jan-2024,17:10:55
2024-01-17T12:10:56.264,2,42.2995966666667,-71.3520683333333,8,72.5,1.02,39.17,1.2038,17-Jan-2024,17:10:56
2024-01-17T12:10:57.450,2,42.2996466666667,-71.3520933333333,8,73.4,1.02,8.87,0.61116,17-Jan-2024,17:10:57
2024-01-17T12:10:58.266,2,42.2996516666667,-71.3520933333333,8,73.5,1.04,34.98,0.68524,17-Jan-2024,17:10:58
2024-01-17T12:10:59.273,2,42.29967,-71.3520966666667,8,73.9,1.02,33.21,0.7408,17-Jan-2024,17:10:59
2024-01-17T12:11:00.258,2,42.2996733333333,-71.3521,8,74,1.02,27.65,0.8334,17-Jan-2024,17:11:00
2024-01-17T12:11:01.263,2,42.2996766666667,-71.3521,8,74,1.02,28.54,1.22232,17-Jan-2024,17:11:01
2024-01-17T12:11:02.485,2,42.2997016666667,-71.3520983333333,8,74.5,1.02,22.49,1.16676,17-Jan-2024,17:11:02
2024-01-17T12:11:03.262,2,42.2997116666667,-71.3521,8,74.7,1.02,19.2,1.12972,17-Jan-2024,17:11:03
2024-01-17T12:11:04.274,2,42.2997083333333,-71.3521016666667,8,75,1.02,3,0.98156,17-Jan-2024,17:11:04
2024-01-17T12:11:05.265,2,42.2997116666667,-71.3521066666667,8,75,1.04,21.17,1.1112,17-Jan-2024,17:11:05
2024-01-17T12:11:06.268,2,42.2997133333333,-71.352105,8,75.1,1.02,38.16,0.94452,17-Jan-2024,17:11:06
2024-01-17T12:11:07.456,2,42.2997216666667,-71.35211,8,75.3,1.02,13.7,0.59264,17-Jan-2024,17:11:07
2024-01-17T12:11:08.267,2,42.2997316666667,-71.352105,8,75.5,1.04,36.27,0.87044,17-Jan-2024,17:11:08
2024-01-17T12:11:09.264,2,42.299735,-71.3521033333333,8,75.4,1.02,52.19,0.88896,17-Jan-2024,17:11:09
2024-01-17T12:11:10.253,2,42.2997366666667,-71.3521016666667,8,75.4,1.02,12.74,0.926,17-Jan-2024,17:11:10
2024-01-17T12:11:11.256,2,42.2997383333333,-71.3521016666667,8,75.4,1.04,35.57,0.79636,17-Jan-2024,17:11:11
2024-01-17T12:11:12.474,2,42.29974,-71.3521,8,75.4,1.02,15.18,1.03712,17-Jan-2024,17:11:12
2024-01-17T12:11:13.580,2,42.2997416666667,-71.3521,8,75.4,1.02,15.84,0.98156,17-Jan-2024,17:11:13
2024-01-17T12:11:14.617,2,42.299745,-71.3520983333333,8,75.4,1.02,22.99,1.42604,17-Jan-2024,17:11:14
2024-01-17T12:11:15.623,2,42.299745,-71.3521133333333,8,75.2,1.02,27.07,1.05564,17-Jan-2024,17:11:15
2024-01-17T12:11:16.616,2,42.2997433333333,-71.3521266666667,8,75.1,1.02,12.63,0.926,17-Jan-2024,17:11:16
2024-01-17T12:11:17.766,2,42.29972,-71.3521716666667,8,77.5,1.04,3.72,0.48152,17-Jan-2024,17:11:17
2024-01-17T12:11:18.573,2,42.2997033333333,-71.3522466666667,8,77.6,1.04,347.66,0.24076,17-Jan-2024,17:11:18
2024-01-17T12:11:19.576,2,42.2997033333333,-71.3522483333333,8,77.6,1.04,52.57,0.03704,17-Jan-2024,17:11:19
2024-01-17T12:11:20.628,2,42.2997033333333,-71.3522483333333,8,77.6,1.02,94.02,0.3704,17-Jan-2024,17:11:20
2024-01-17T12:11:21.579,2,42.2997033333333,-71.3522483333333,8,77.6,1.02,168.55,0.77784,17-Jan-2024,17:11:21
2024-01-17T12:11:22.775,2,42.2997,-71.3522483333333,8,77.6,1.02,150.9,1.22232,17-Jan-2024,17:11:22
2024-01-17T12:11:23.569,2,42.29968,-71.3523083333333,8,77.8,1.02,152.22,1.9446,17-Jan-2024,17:11:23
2024-01-17T12:11:24.565,2,42.299675,-71.3523416666667,8,77.9,1.02,159.68,1.87052,17-Jan-2024,17:11:24
2024-01-17T12:11:25.593,2,42.29966,-71.3523766666667,8,77.5,1.02,169.66,2.5002,17-Jan-2024,17:11:25
2024-01-17T12:11:26.594,2,42.29965,-71.3523916666667,8,77.1,1.02,170.56,2.37056,17-Jan-2024,17:11:26
2024-01-17T12:11:27.860,2,42.2996416666667,-71.3524016666667,8,76.8,1.02,177.3,2.38908,17-Jan-2024,17:11:27
2024-01-17T12:11:28.574,2,42.2996383333333,-71.3524066666667,8,76.7,1.02,182.15,2.315,17-Jan-2024,17:11:28
2024-01-17T12:11:29.618,2,42.2996333333333,-71.3524083333333,8,76.6,1.02,182.43,2.5002,17-Jan-2024,17:11:29
2024-01-17T12:11:30.573,2,42.2996233333333,-71.35242,8,76.2,1.02,182,2.61132,17-Jan-2024,17:11:30
2024-01-17T12:11:31.579,2,42.2996166666667,-71.3524233333333,8,76.1,1.02,183.16,2.8706,17-Jan-2024,17:11:31
2024-01-17T12:11:32.779,2,42.2996133333333,-71.3524266666667,8,76,1.02,179.73,2.70392,17-Jan-2024,17:11:32
2024-01-17T12:11:33.597,2,42.2996066666667,-71.35243,8,75.8,1.02,183.62,2.75948,17-Jan-2024,17:11:33
2024-01-17T12:11:34.617,2,42.2996016666667,-71.3524416666667,8,75.6,1.02,188.21,2.778,17-Jan-2024,17:11:34
2024-01-17T12:11:35.602,2,42.2995983333333,-71.3524466666667,8,75.5,1.02,189.09,2.55576,17-Jan-2024,17:11:35
2024-01-17T12:11:36.599,2,42.299585,-71.352455,8,75.2,1.02,184.39,2.98172,17-Jan-2024,17:11:36
2024-01-17T12:11:37.836,2,42.2995783333333,-71.352465,8,75,1.02,185.28,2.90764,17-Jan-2024,17:11:37
2024-01-17T12:11:38.609,2,42.29957,-71.352465,8,74.9,1.02,179.08,2.778,17-Jan-2024,17:11:38
2024-01-17T12:11:39.558,2,42.2995616666667,-71.3524733333333,8,74.8,1.02,181.31,3.01876,17-Jan-2024,17:11:39
2024-01-17T12:11:40.571,2,42.2995533333333,-71.352475,8,74.7,1.02,179.22,3.0558,17-Jan-2024,17:11:40
2024-01-17T12:11:41.621,2,42.2995466666667,-71.352475,8,74.7,1.02,178.19,2.6854,17-Jan-2024,17:11:41
2024-01-17T12:11:42.794,2,42.29954,-71.3524766666667,8,74.5,1.02,178.93,2.70392,17-Jan-2024,17:11:42
2024-01-17T12:11:43.594,2,42.2995333333333,-71.3524833333333,8,74.5,1.02,183.49,2.90764,17-Jan-2024,17:11:43
2024-01-17T12:11:44.588,2,42.2995283333333,-71.3524833333333,8,74.5,1.02,178.71,2.53724,17-Jan-2024,17:11:44
2024-01-17T12:11:45.591,2,42.2995233333333,-71.3524866666667,8,74.4,1.02,179.53,2.37056,17-Jan-2024,17:11:45
2024-01-17T12:11:46.582,2,42.299515,-71.3524883333333,8,74.3,1.02,179.45,2.5928,17-Jan-2024,17:11:46
2024-01-17T12:11:47.782,2,42.2995116666667,-71.3524933333333,8,74.2,1.02,183.47,2.48168,17-Jan-2024,17:11:47
2024-01-17T12:11:48.561,2,42.2995083333333,-71.352495,8,74.1,1.02,184.66,2.05572,17-Jan-2024,17:11:48
2024-01-17T12:11:49.619,2,42.299505,-71.3524966666667,8,74,1.02,182.07,1.88904,17-Jan-2024,17:11:49
2024-01-17T12:11:50.609,2,42.2995,-71.3524983333333,8,74,1.02,183.28,1.87052,17-Jan-2024,17:11:50
2024-01-17T12:11:51.573,2,42.29949,-71.3524916666667,8,74.1,1.02,175.19,1.92608,17-Jan-2024,17:11:51
2024-01-17T12:11:52.767,2,42.2994816666667,-71.3524883333333,8,74.1,1.02,170.35,1.92608,17-Jan-2024,17:11:52
2024-01-17T12:11:53.552,2,42.29947,-71.3524833333333,8,74.1,1.02,173,2.20388,17-Jan-2024,17:11:53
2024-01-17T12:11:54.624,2,42.2994583333333,-71.3524866666667,8,74,1.02,178.56,2.53724,17-Jan-2024,17:11:54
2024-01-17T12:11:55.632,2,42.29945,-71.352485,8,74,1.02,178.64,2.6854,17-Jan-2024,17:11:55
2024-01-17T12:11:56.628,2,42.29944,-71.3524916666667,8,73.9,1.02,183.43,3.12988,17-Jan-2024,17:11:56
2024-01-17T12:11:57.842,2,42.2994316666667,-71.3524916666667,8,73.9,1.02,179.96,2.94468,17-Jan-2024,17:11:57
2024-01-17T12:11:58.622,2,42.299425,-71.352495,8,74,1.02,175.63,2.57428,17-Jan-2024,17:11:58
2024-01-17T12:11:59.614,2,42.2994166666667,-71.3525016666667,8,74,1.02,184.26,2.83356,17-Jan-2024,17:11:59
2024-01-17T12:12:00.572,2,42.29941,-71.352505,8,74,1.02,185.61,2.75948,17-Jan-2024,17:12:00
2024-01-17T12:12:01.562,2,42.2994,-71.3525016666667,8,74.1,1.02,178.39,3.1484,17-Jan-2024,17:12:01
2024-01-17T12:12:02.845,2,42.2993916666667,-71.3525016666667,8,74.2,1.02,179.75,3.31508,17-Jan-2024,17:12:02
2024-01-17T12:12:03.577,2,42.2993866666667,-71.3525033333333,8,74.3,1.02,181.43,2.90764,17-Jan-2024,17:12:03
2024-01-17T12:12:04.592,2,42.2993766666667,-71.3525016666667,8,74.4,1.02,176.85,3.00024,17-Jan-2024,17:12:04
2024-01-17T12:12:05.577,2,42.2993683333333,-71.3525,8,74.4,1.02,174.1,2.9632,17-Jan-2024,17:12:05
2024-01-17T12:12:06.582,2,42.2993616666667,-71.3525066666667,8,74.5,1.02,183.42,2.72244,17-Jan-2024,17:12:06
2024-01-17T12:12:07.790,2,42.2993583333333,-71.3525166666667,8,74.5,1.02,205.73,2.25944,17-Jan-2024,17:12:07
2024-01-17T12:12:08.579,2,42.29935,-71.3525116666667,8,75,1.02,200.24,1.79644,17-Jan-2024,17:12:08
2024-01-17T12:12:09.540,2,42.2993516666667,-71.3525166666667,8,75.1,1.02,240.65,1.22232,17-Jan-2024,17:12:09
2024-01-17T12:12:10.627,2,42.2993516666667,-71.3525216666667,8,75,1.02,240.8,0.94452,17-Jan-2024,17:12:10
2024-01-17T12:12:11.628,2,42.2993533333333,-71.3525266666667,8,74.8,1.02,229.2,0.66672,17-Jan-2024,17:12:11
2024-01-17T12:12:12.771,2,42.299355,-71.352535,8,74.5,1.02,264.98,0.5556,17-Jan-2024,17:12:12
2024-01-17T12:12:13.571,2,42.2993616666667,-71.3525466666667,8,74.3,1.02,297.76,2.25944,17-Jan-2024,17:12:13
2024-01-17T12:12:14.583,2,42.2993633333333,-71.3525583333333,8,74.1,1.02,287.83,2.62984,17-Jan-2024,17:12:14
2024-01-17T12:12:15.640,2,42.2993666666667,-71.352565,8,74,1.02,285.08,2.0372,17-Jan-2024,17:12:15
2024-01-17T12:12:16.643,2,42.2993716666667,-71.3525716666667,8,74,1.02,279.68,1.92608,17-Jan-2024,17:12:16
2024-01-17T12:12:17.842,2,42.299375,-71.35258,8,73.8,1.02,287.67,1.18528,17-Jan-2024,17:12:17
2024-01-17T12:12:18.583,2,42.299375,-71.3525916666667,8,73.6,1.02,278.95,1.46308,17-Jan-2024,17:12:18
2024-01-17T12:12:19.632,2,42.2993766666667,-71.3526033333333,8,73.3,1.02,292.3,1.62976,17-Jan-2024,17:12:19
2024-01-17T12:12:20.622,2,42.2993816666667,-71.352615,8,73.1,1.02,285.97,1.98164,17-Jan-2024,17:12:20
2024-01-17T12:12:21.633,2,42.2993866666667,-71.3526233333333,8,72.9,1.02,293.76,1.62976,17-Jan-2024,17:12:21
2024-01-17T12:12:22.781,2,42.299385,-71.352635,8,72.7,1.02,279.52,2.00016,17-Jan-2024,17:12:22
2024-01-17T12:12:23.633,2,42.2993866666667,-71.3526433333333,8,72.7,1.02,291.83,1.74088,17-Jan-2024,17:12:23
2024-01-17T12:12:24.575,2,42.299385,-71.3526533333333,8,72.5,1.02,284.55,1.68532,17-Jan-2024,17:12:24
2024-01-17T12:12:25.568,2,42.299385,-71.35266,8,72.4,1.02,278.63,1.35196,17-Jan-2024,17:12:25
2024-01-17T12:12:26.573,2,42.2993866666667,-71.3526666666667,8,72.3,1.02,267.64,1.37048,17-Jan-2024,17:12:26
2024-01-17T12:12:27.768,2,42.2993866666667,-71.3526733333333,8,72.2,1.02,271.59,1.05564,17-Jan-2024,17:12:27
2024-01-17T12:12:28.571,2,42.2993883333333,-71.3526833333333,8,72,1.02,284.53,1.18528,17-Jan-2024,17:12:28
2024-01-17T12:12:29.583,2,42.29939,-71.35269,8,71.9,1.02,290.22,1.22232,17-Jan-2024,17:12:29
2024-01-17T12:12:30.588,2,42.2993883333333,-71.3526966666667,8,71.8,1.02,265.96,1.22232,17-Jan-2024,17:12:30
2024-01-17T12:12:31.597,2,42.2993883333333,-71.3527066666667,8,71.7,1.02,265.6,1.77792,17-Jan-2024,17:12:31
2024-01-17T12:12:32.788,2,42.2993816666667,-71.3527233333333,8,71.5,1.02,253,2.35204,17-Jan-2024,17:12:32
2024-01-17T12:12:33.620,2,42.2993766666667,-71.3527333333333,8,71.4,1.02,245.52,1.77792,17-Jan-2024,17:12:33
2024-01-17T12:12:34.613,2,42.2993716666667,-71.352745,8,71.3,1.02,248.22,2.00016,17-Jan-2024,17:12:34
2024-01-17T12:12:35.555,2,42.2993733333333,-71.3527533333333,8,71.2,1.02,255.58,2.25944,17-Jan-2024,17:12:35
2024-01-17T12:12:36.616,2,42.2993683333333,-71.3527666666667,8,71,1.02,247.71,2.46316,17-Jan-2024,17:12:36
2024-01-17T12:12:37.782,2,42.2993666666667,-71.3527766666667,8,70.9,1.02,253.67,2.29648,17-Jan-2024,17:12:37
2024-01-17T12:12:38.568,2,42.2993633333333,-71.3527833333333,7,70.7,1.64,248.91,1.92608,17-Jan-2024,17:12:38
2024-01-17T12:12:39.625,2,42.2993633333333,-71.3527916666667,8,70.6,1.02,256.02,1.92608,17-Jan-2024,17:12:39
2024-01-17T12:12:40.608,2,42.2993566666667,-71.3528083333333,8,70.4,1.02,248.12,1.9446,17-Jan-2024,17:12:40
2024-01-17T12:12:41.617,2,42.2993516666667,-71.3528216666667,8,70.1,1.02,247.43,1.87052,17-Jan-2024,17:12:41
2024-01-17T12:12:42.822,2,42.2993483333333,-71.3528333333333,8,69.9,1.02,250.7,2.14832,17-Jan-2024,17:12:42
2024-01-17T12:12:43.623,2,42.299345,-71.352845,8,69.6,1.02,250.68,2.00016,17-Jan-2024,17:12:43
